SDSS_Names_14,Plate_14,Mjd_14,Fiber_14,Mbh_14,Mbh_err_14,Lbol_14,Quality_Lbol_14,Redd_14,Quality_Redd_14
021359.57-013527.5,5770,56014,738,9.21694914963339,0.03075991721979263,46.701395372434646,0,-0.6554328635999821,0
104241.00+462720.6,5848,56029,726,8.236509297069286,0.4492132903608236,46.55944834552233,0,0.18305996205180178,0
023651.96-050915.3,6467,56270,243,8.648876441882333,0.03287140863425204,46.550354293629894,0,-0.23840123465367752,0
141156.20-023851.6,7604,56947,286,9.374021428672709,0.02503452396693844,46.93184259403452,0,-0.5820579210394269,0
004206.90+252408.7,7621,56985,718,9.067646147467388,0.018371036230510656,47.01397180148653,0,-0.19355343238209963,0
132905.11+180220.4,5192,56066,727,9.409224495134838,0.04765587817397467,46.82870527925829,0,-0.7203983022777899,0
093212.10+095758.3,5363,55956,399,9.304205391378357,0.04533530227226209,46.67827664142456,0,-0.7658078363550357,0
110020.91+451907.8,5452,55957,683,9.12839847191436,0.29502481322240054,46.951255040544545,0,-0.3170225177710543,-999
075508.42+242847.8,5779,56338,868,9.757729980280711,0.10385556912952347,46.915182544793765,0,-0.9824265218881846,0
111000.30+112842.7,6014,56072,200,9.124343830495047,0.027124857746349117,47.00559080592394,0,-0.2586321109723483,0
091239.16+505826.8,6425,56298,672,8.706858975732292,0.05443489761285233,46.388016514367976,0,-0.4587215477655545,0
083318.36+482338.0,7282,56660,663,8.930352592568962,0.016704531610886825,46.577358689948746,0,-0.49287298902145527,0
081552.65+500216.1,8281,57042,372,8.852193039513669,0.05022886021321081,46.71158022948168,0,-0.2804918964332242,0
104044.52+345812.6,5394,56001,452,9.141793529759351,0.034341484867076916,46.71420452213738,0,-0.5674680940232105,0
085005.00+560744.6,5872,56027,666,9.65773670188533,0.0223212954917932,47.01298852184607,0,-0.7846272664405004,-999
093318.16+384841.6,6700,56384,818,9.302792394395723,0.10539355433592752,46.61791877648238,0,-0.8247527043145856,0
094238.71+292237.7,7099,56666,822,9.844894921314346,0.22782077148895494,47.09320551972836,0,-0.8915684879872271,0
113512.61+400339.9,7117,56685,744,9.525217187938898,0.0338638190011473,47.08269779865233,0,-0.5823984756878035,0
134933.32+122433.0,7640,57311,804,8.771646746751433,0.05235634763689666,46.66422211699889,0,-0.24730371615377858,-999
010904.29+045912.5,7853,56988,678,9.126624996943976,0.036554248617269726,46.82039534234117,0,-0.4461087410040429,0
010704.18+241007.8,7902,57362,929,9.097496006906223,0.07089486246323744,47.07548604686273,0,-0.161889046444733,-999
001340.11+243329.9,7678,57282,530,9.014195231628097,0.23793594156548553,47.120875417154124,0,-0.0331989008752115,-999
101820.40+262639.1,8370,57520,262,9.103350055895065,0.034158434727125174,46.760384964835715,0,-0.4828441774605886,0
081637.85+322958.2,5300,55982,138,9.513896217230084,0.05564655196359066,47.0802103869225,0,-0.5735649167088203,0
110028.65+102619.7,5397,55944,392,9.016587052205427,0.02653074240658681,46.63758963522352,0,-0.5188765033831456,0
104916.17+192858.9,5419,55983,156,9.641737361859978,0.023328500615765285,47.09467550191629,0,-0.6869409463449242,0
074917.76+400540.0,5715,56657,372,9.332748853296064,0.10350230981248072,46.979900817500315,0,-0.4927271221969871,0
111547.82+483503.7,5850,56042,792,9.584811507811544,0.061517825602947364,46.93683313939232,0,-0.787857454820463,0
093024.82+263128.0,5890,56037,172,9.38734160502271,0.0710634354249026,47.1313664417207,0,-0.3958542497032483,0
102947.78+390136.5,6001,56072,22,9.456129414844678,0.026262955301004302,46.874773891415835,0,-0.7212346098300826,-999
110845.60+483616.7,6005,56090,966,9.331428270034106,0.060512128598273665,46.87202155913261,0,-0.5992857973027325,0
124908.51+552011.7,6022,56076,636,9.624418668663738,0.05269186791143945,47.381192142978804,0,-0.38310561208617255,0
120847.42+394645.4,6052,56092,70,9.50797218687498,0.2754038285269009,47.10193332113722,0,-0.5459179521390017,-999
092901.49+245254.3,6470,56334,1000,8.8458874943396,0.017071680053922483,46.964994181530066,0,-0.020772399210772095,0
073054.73+452014.4,8182,56993,325,9.119790907543145,0.047987038281056126,46.44882919989404,0,-0.8108407940503409,0
001358.07+355453.5,7885,57336,279,8.987781927172028,0.06146869434828904,46.4383465788877,0,-0.6893144346855635,0
003131.74+011348.3,4541,55882,348,8.779893254593272,0.09961188607614938,46.69376704889172,0,-0.2260052921027889,-999
101814.21+554601.6,5358,56016,10,9.09801160877288,0.06520156900435962,46.8482845850717,0,-0.38960611010241675,0
090556.95+032600.8,5382,55982,15,9.317462977666576,0.08183243297145759,46.86752544449983,0,-0.5898166195679818,-999
112812.96+391443.5,5426,55987,276,9.41853951000991,0.031285517377499905,46.77627231365124,0,-0.7821462827599089,0
104052.60+422318.8,5452,55957,606,9.254153016524118,0.02399681267034785,46.99909525230772,0,-0.3949368506176382,0
102725.95+522636.8,6005,56090,96,9.714682827321305,0.05724598770808807,47.092309121498026,0,-0.7622527922245173,0
090529.47+373746.1,6425,56298,122,9.153283656873391,0.021474138892959026,46.685618294677965,0,-0.6075444485966647,0
092318.58+210126.3,6690,56416,966,9.720946245266909,0.03783411545119965,46.83949377541521,0,-1.0213315562529408,0
135111.97+144847.8,6726,56394,888,9.001514836512735,0.12453271894940808,46.6739646997318,0,-0.46742922318217606,0
111850.93+405527.5,6740,56401,192,9.190606224357321,0.03456802995418435,46.809714424284294,0,-0.5207708864742654,0
090249.44+325033.8,7088,56657,658,9.146623503962141,0.024815600767486935,46.84078955020098,0,-0.4457130401623994,0
115831.23+324517.9,7410,57104,80,9.502321078408768,0.0892557961113393,46.64973355512131,0,-0.9924666096886982,0
142230.39+354242.3,8494,57104,78,9.25239060959599,0.05828967878430251,46.70045376375637,0,-0.6918159322408571,0
122839.28+380331.3,7641,57307,360,9.387069796592513,0.046377024725440294,46.82029612530869,0,-0.7066527576850651,0
002720.84-032824.5,7617,56949,948,9.307084805781717,0.02241098876144489,46.88323356729966,0,-0.5637303248832933,0
132453.46+422221.5,5171,56038,282,9.130253462290137,0.03657476867281719,46.71034700656533,0,-0.5597855421260469,0
124605.45+553607.7,5200,56091,144,9.452595652301943,0.057693228875974285,46.93240890762831,0,-0.6600658310748743,-999
020735.55+064014.1,5298,55979,108,8.857838745577764,0.014766288530168396,46.75230491331207,0,-0.24541291866693637,0
022715.13-003726.0,5787,56254,932,8.901537103154118,0.11809301527095056,47.077246844219935,0,0.035830654664579194,-999
075532.79+361409.8,5792,56269,954,9.755434176077996,0.0805032762191146,47.032814589736056,0,-0.8624986727431789,0
090327.45+533324.2,5884,56046,788,9.0211140324638,0.009481766575425411,47.17594710976515,0,0.014953990900108679,-999
113758.25+371537.8,5972,56334,758,9.296790109518101,0.11153948088289907,46.613148338474,0,-0.8235208574453416,0
115300.33+323202.4,5999,56089,711,9.507864191005378,0.17946032001793016,46.8651541740003,0,-0.7825891034063144,0
140337.34+393633.1,6030,56097,218,9.319110700694306,0.05657627368472983,46.71344286429558,0,-0.7455469227999655,0
142858.43+554120.2,6136,56206,302,9.34528914562675,0.10017816171590989,46.96327144980365,0,-0.5218967822243403,-999
090502.54+433904.7,6406,56330,967,9.360279415809853,0.059055145459893175,46.709781919290684,0,-0.7903765829204072,0
094347.08+591859.9,6697,56419,652,9.485208387384047,0.06330714274090025,46.69264991959007,0,-0.932437554195218,0
002725.07+001931.6,7593,56958,500,9.071196866114489,0.868432857382917,46.772081884622324,0,-0.43899406789340395,14
012156.07+000327.8,8736,57400,215,9.134538199221137,0.07489937945224427,46.537410179642535,0,-0.7370071059798403,0
024606.02+045948.9,8297,57416,863,9.137338788818663,0.02858892163279364,46.76298520609297,0,-0.5142326691269317,0
075635.97+445116.7,8860,57458,68,9.364836179931402,0.03387809828287657,46.687994893407854,0,-0.8167203729247864,0
141425.86+411740.8,5195,56048,402,9.118059946802672,0.015624460864889096,46.87070395260576,0,-0.38723508059815265,0
133624.61+514659.5,5199,56067,123,8.705413857544574,0.1563878217802055,46.617176355018024,0,-0.22811658892778844,0
014956.20-023316.7,5730,56607,42,9.377004243412213,0.07390273334862439,46.90322944801438,0,-0.6136538817990723,0
101345.62+551201.7,5892,56035,226,9.239578114202054,0.14178335990114765,46.627632366655334,0,-0.7518248339479588,0
111459.62+402538.7,6485,56342,297,8.237307383864255,0.0093752089155679,46.44242290290516,0,0.06523643263966318,0
092448.70+354202.3,6641,56383,736,9.227387514210069,0.29059356503680983,46.99335881068673,0,-0.3739077899245783,0
121607.23+365751.0,6734,56386,86,9.417824553743616,0.034294211951435644,46.976018839683476,0,-0.5816848004613784,0
125532.79+330153.3,7643,57302,240,8.952700091645426,0.109783339282328,46.82408071734259,0,-0.26849846070407524,-999
000239.32+073044.1,7902,57362,43,9.411588993070898,0.024259860449950536,46.98703770466372,0,-0.5644303748084171,0
094707.87+525510.0,8359,57449,371,9.02862426701702,0.13371131434081238,46.76544413510514,0,-0.4030592183131177,0
125402.71+410402.8,7701,57356,837,9.086390894392071,0.02016344294505328,46.52483748722459,0,-0.7014324935687225,0
011438.42+211338.9,7622,56987,156,9.298795936225744,0.012935973948909909,47.140252593852615,0,-0.2984224287743676,0
110540.54+371632.2,5454,56015,104,9.287135917185243,0.14961023068060594,46.71753967859979,0,-0.7094753249866895,0
130112.48+481001.6,5900,56043,1000,8.918955627563024,0.043209437476806126,46.860286398635104,0,-0.19854831532915904,0
105459.68+434500.8,5418,56037,438,8.132280469362996,0.2666422124885914,46.85064977637745,0,0.5784902206132169,0
114703.55+404720.1,5440,55983,408,9.217361381520547,0.12661698796195703,46.755501755033386,0,-0.6017387128884001,0
130150.87+571816.6,5477,56030,902,8.847140993880103,0.06278394985762664,47.065688972531824,0,0.07866889225048176,0
104850.90+503348.9,5980,56338,374,8.52344156688321,0.7656640236224821,46.798004795689515,0,0.13468414240506543,0
102334.47+081339.1,6621,56366,748,9.124006935603296,0.054167779373979555,46.65196128167957,0,-0.611924740324966,0
091341.88+584428.1,6677,56385,44,9.245357292833795,0.10681793893122868,47.07973586470544,0,-0.30550051452959276,0
004408.87+321152.7,7671,57360,88,9.592490349211493,0.03803907087949425,47.26144206830353,0,-0.4709273673092015,-999
134031.36+001507.6,7586,57186,608,9.420570580023945,0.01791675367531374,46.920913137313704,0,-0.6395365291114797,0
142834.81+180151.1,7597,56973,606,9.006708303687557,0.0279901713799639,46.713468166516456,0,-0.43311922357233906,0
140944.09+161933.7,7658,57312,374,9.22645124967001,0.024735352105567734,46.77235455837049,0,-0.5939757777007612,0
124810.82+324037.2,4978,56036,720,9.439230922788763,0.025406485638201016,46.892564607043695,0,-0.6865454021463063,0
124858.69+535452.4,5189,56074,930,9.150212648771895,0.03966325881181484,46.702057134286164,0,-0.5880346008869691,0
082006.82-000817.1,5800,56279,638,8.805101677613372,0.023532836324929224,46.779140897215036,0,-0.16583986679957444,0
103725.33+051403.3,5980,56338,604,9.030994009034865,0.028825257692148658,46.961443643967606,0,-0.20942945146849828,0
103542.21+261519.1,6681,56419,92,9.745667169149586,0.024592756377328308,47.164812563285786,0,-0.7207336922650392,0
014731.99-025046.0,8293,57361,235,9.482558038073398,0.04841895627101013,46.99935926791081,0,-0.6230778565638249,-999
002033.56-034106.5,7684,57286,262,8.801007027047808,0.04066720183949616,46.84382251130001,0,-0.09706360214903506,0
132026.74+460008.6,4980,56048,311,9.331252372692207,0.03745778472596818,46.904879916392105,0,-0.566251542701341,0
130436.32+220356.1,5142,55825,345,9.283817647337502,0.018687941825675555,46.64406612200496,0,-0.779630611733783,0
130745.46+385513.1,5188,55803,87,9.312910009436562,0.02988587874836185,47.32915452058576,0,-0.12363457525204082,-999
020645.47-022221.2,5297,55913,756,9.445054636869267,0.09048498847121574,46.844480199002454,0,-0.7404535242680518,-999
090649.65+440038.2,5343,55999,500,9.334754419330945,0.15563571170789453,47.05082267673985,0,-0.42381082899233574,10
112310.56+421308.7,5998,56087,794,8.559349257571904,0.03092952512901382,46.632010698284574,0,-0.06721764568856883,-999
141044.80+151421.3,6016,56073,968,9.108370748239402,0.05146726759776965,46.711166304605456,0,-0.5370835300351847,0
093925.87+474639.6,6412,56358,348,9.196216992198032,0.04013397345858392,46.716919723614865,0,-0.6191763549844059,0
091415.32+605904.0,6427,56328,364,8.903721807292014,0.050358471634290636,46.62455709708237,0,-0.4190437966108789,0
093419.91+075748.0,6452,56366,264,9.269309061046956,0.032096743525753736,46.72497118064878,0,-0.684216966799415,0
101536.61-013500.0,6695,56628,290,9.091184988191012,0.05102783517189782,46.84090679671596,0,-0.39015727787628773,0
114703.18+594652.3,7408,56780,574,9.468677554167602,0.06841881918032765,46.637864980396046,0,-0.9706916601727952,-999
013142.81+224729.4,7822,57041,424,9.315015900897052,0.037006344174788805,46.71057683216617,0,-0.7443181551321223,0
130920.17+461033.7,7639,57297,237,9.04109490748032,0.07405766725955569,46.62514414866069,0,-0.5558298452208704,0
023619.11-033105.9,7279,57071,998,9.078580185810598,0.02062033380671275,46.60817064908145,0,-0.6102886231303853,-999
000549.35-024522.0,7591,56954,192,9.105830303710098,0.02883477076235871,46.877938657630374,0,-0.36777073248096326,0
133705.17+505047.2,5044,56186,644,9.177773713098865,0.02598988682350907,46.758694434227074,0,-0.5589583652730302,0
073702.71+252047.5,5712,56602,234,9.128451273189615,0.05710454491493078,46.99228193132953,0,-0.27604842826132453,-999
021828.69-032734.9,5712,56602,936,9.31701312329784,0.028157078791873274,46.93813176941677,0,-0.5187604402823088,0
111636.12+370410.3,5852,56034,436,9.270136314574959,0.03709966035655224,46.85735940313354,0,-0.5526559978426545,0
085535.14+512353.4,5886,56034,774,8.629830365262954,0.1402643990660936,46.69905322053725,0,-0.07065623112694126,0
110239.39+544847.2,5975,56334,934,9.407832619871513,0.03887337125277679,46.82437549287488,0,-0.7233362133978735,0
114653.47+511028.9,5982,56074,390,9.22170324943637,0.024720933933759986,47.14440325385787,0,-0.21717908197974195,0
142308.36+291618.1,7654,57330,414,9.245788368355818,0.03780664546881945,46.656443198762844,0,-0.7292242559942129,0
002108.56+082952.3,7904,57358,124,8.88446885801328,0.019398794394314946,46.98244494450579,0,-0.041902999908732246,0
013200.63+002714.8,7630,57006,376,9.27992192600766,0.029664131647907762,46.79940148384629,0,-0.6203995285626097,0
020635.75+271422.4,8857,57449,636,9.119861261810762,0.05054163604466963,46.56184207716738,0,-0.6978982710446237,0
080057.51+061617.5,4605,55971,884,8.92275016779896,0.02748176690194818,46.99283277403164,0,-0.06979648016855759,0
142233.09+040511.5,5212,56016,218,9.224223060734099,0.04084701381534733,46.96569687979634,0,-0.3984052673389976,0
112908.83+403536.6,5399,55956,498,9.21604133810747,0.06273274222083962,46.66100210709064,0,-0.6949183174180701,-999
114317.92+224522.7,5406,55955,502,9.618156152618898,0.09581076079466447,46.862236043825106,0,-0.8957991951950304,0
023420.47+004709.4,5787,56254,384,8.610837761249263,0.08199558526405519,46.706620914590985,0,-0.04409593305951646,0
104225.77+121239.9,6059,56093,251,8.621631516189638,0.04940672472527368,46.82968638539743,0,0.06817578280655374,-999
135746.16+383756.6,6299,56478,136,8.909565109104648,0.15537958630582444,46.57625347129901,0,-0.4731907242068748,0
015336.20+004609.7,6389,56270,731,9.044439067347136,0.05441390948808158,46.57289860144988,0,-0.6114195522984965,0
091904.72+610650.2,6427,56328,76,7.998851181498462,0.15328455793131474,46.57794655014928,0,0.4392162822495774,0
000204.04+101046.0,7671,57360,874,9.143033764467027,0.028713269836726795,46.859553427757824,0,-0.4233594231104424,0
005831.67+045958.9,7871,56902,265,9.272228104708347,0.14678827473264353,46.98328626982626,0,-0.42882092128332716,0
104551.90+071344.1,8206,57424,842,8.778052898318187,0.02467154749111522,46.51933435685856,0,-0.3985976278608679,0
082932.43+290019.7,5290,55862,494,9.48630906037815,0.12320302729037558,46.90462761372094,0,-0.7215605330584492,0
094714.15+123307.6,5890,56037,702,9.08538820766373,0.028703049752403953,46.8266364775342,0,-0.3986308165307674,0
092116.93+314622.4,5891,56034,306,9.50686260661974,0.019500679554185208,47.108808722182566,0,-0.5379329708384121,-999
111756.22+112241.8,5994,56101,82,9.461418916118195,0.0331780939665477,46.787048528265736,0,-0.814249474253698,0
102539.36+104129.2,6005,56090,116,9.623633951004674,0.13487456984848192,46.97123810664057,0,-0.792274930765343,0
124924.36+592932.2,6063,56098,594,9.60535928664723,0.029972369207613227,47.1266561080429,0,-0.6185822650055678,0
105250.99+225302.5,8847,57429,761,9.380609439468353,0.04706514207971289,46.73818150159534,0,-0.7823070242742497,0
133014.56+425528.5,7612,56972,418,9.067006518418125,0.12085084676426709,46.71969990577418,0,-0.48718569904518644,0
