,Spectra Name,Redshift,SNR
2460,spec-5899-56038-0230-dered.dr16,2.07114,13.8069
2461,spec-6024-56088-0244-dered.dr16,2.06595,19.79371
2462,spec-6483-56341-0348-dered.dr16,2.06607,12.95695
2463,spec-9177-58044-0751-dered.dr16,2.067,13.94147
2464,spec-11071-58429-0944-dered.dr16,2.0672,14.5314
2465,spec-7596-56945-0548-dered.dr16,2.07491,22.94613
2466,spec-7614-57307-0644-dered.dr16,2.06296,12.99472
2467,spec-7761-58071-0333-dered.dr16,2.0673,46.88007
2468,spec-7737-57722-0093-dered.dr16,2.0675,12.85418
2469,spec-11277-58450-0922-dered.dr16,2.0676,16.49635
2470,spec-11302-58436-0214-dered.dr16,2.0676,28.04616
2471,spec-4381-55824-0905-dered.dr16,2.06601,11.9221
2472,spec-4605-55971-0002-dered.dr16,2.06855,28.08026
2473,spec-4969-56041-0094-dered.dr16,2.06936,17.01517
2474,spec-5440-55983-0056-dered.dr16,2.06931,22.59733
2475,spec-5799-56325-0206-dered.dr16,2.06686,19.33323
2476,spec-5849-56033-0410-dered.dr16,2.06975,16.43819
2477,spec-6005-56090-0571-dered.dr16,2.066,22.40314
2478,spec-6459-56273-0034-dered.dr16,2.07092,12.9156
2479,spec-6476-56358-0620-dered.dr16,2.06747,14.64659
2480,spec-7863-56975-0452-dered.dr16,2.07119,10.91962
2481,spec-8833-57779-0128-dered.dr16,2.068,20.93944
2482,spec-7577-56944-0378-dered.dr16,2.06627,18.26582
2483,spec-7638-56981-0142-dered.dr16,2.06663,13.05698
2484,spec-9399-58125-0119-dered.dr16,2.0684,12.85233
2485,spec-8756-57687-0625-dered.dr16,2.0686,25.42105
2486,spec-11078-58437-0256-dered.dr16,2.0687,18.6564
2487,spec-5332-55981-0508-dered.dr16,2.067364,22.24855
2488,spec-5467-55973-0696-dered.dr16,2.063217,13.39881
2489,spec-5473-56033-0574-dered.dr16,2.060655,18.83016
2490,spec-5735-55980-0812-dered.dr16,2.066282,16.79314
2491,spec-5895-56046-0150-dered.dr16,2.07239,11.4782
2492,spec-6299-56478-0130-dered.dr16,2.06454,17.3923
2493,spec-6406-56330-0390-dered.dr16,2.07015,13.53733
2494,spec-6737-56365-0320-dered.dr16,2.06701,16.60242
2495,spec-7639-57297-0584-dered.dr16,2.06933,16.12971
2496,spec-8502-57512-0958-dered.dr16,2.07117,14.67992
2497,spec-11288-58401-0839-dered.dr16,2.0692,11.88118
2498,spec-7585-57190-0640-dered.dr16,2.071531,19.49941
2499,spec-7641-57307-0142-dered.dr16,2.06786,12.59626
2500,spec-7727-58152-0848-dered.dr16,2.0695,10.48784
2501,spec-11401-58491-0284-dered.dr16,2.0697,10.52609
2502,spec-7629-56988-0166-dered.dr16,2.07225,20.82839
2503,spec-7639-57297-0384-dered.dr16,2.10111,26.97527
2504,spec-8753-57373-0300-dered.dr16,2.0693,12.24052
2505,spec-10291-58101-0194-dered.dr16,2.0698,13.51859
2506,spec-10752-58488-0273-dered.dr16,2.0699,11.90974
2507,spec-5123-55841-0254-dered.dr16,2.07214,37.988
2508,spec-5193-56066-0202-dered.dr16,2.07198,18.23834
2509,spec-5211-56002-0617-dered.dr16,2.07085,17.33033
2510,spec-5389-55953-0752-dered.dr16,2.070606,23.19268
2511,spec-5405-56010-0912-dered.dr16,2.06916,22.36213
2512,spec-5713-56686-0700-dered.dr16,2.07132,17.92635
2513,spec-5804-56304-0055-dered.dr16,2.07,17.32454
2514,spec-5876-56042-0518-dered.dr16,2.07129,13.96637
2515,spec-6323-56189-0692-dered.dr16,2.06929,22.41972
2516,spec-6370-56238-0947-dered.dr16,2.07,16.81072
2517,spec-6492-56362-0204-dered.dr16,2.074634,17.46379
2518,spec-6626-56330-0758-dered.dr16,2.06646,11.57495
2519,spec-6695-56628-0648-dered.dr16,2.06425,16.46021
2520,spec-7617-56949-0334-dered.dr16,2.07,53.33075
2521,spec-8374-57783-0204-dered.dr16,2.07,13.76283
2522,spec-8862-57461-0231-dered.dr16,2.07699,30.81229
2523,spec-7708-57664-0932-dered.dr16,2.0701,14.8112
2524,spec-7581-57195-0850-dered.dr16,2.07465,18.96628
2525,spec-7598-56956-0564-dered.dr16,2.07022,12.53422
2526,spec-7842-56899-0100-dered.dr16,2.0776,14.52844
2527,spec-7746-58074-0365-dered.dr16,2.0706,17.98726
2528,spec-10746-58257-0210-dered.dr16,2.0707,11.22369
2529,spec-7865-56955-0296-dered.dr16,2.07242,19.74499
2530,spec-5729-56598-0644-dered.dr16,2.071034,18.18181
2531,spec-5972-56334-0358-dered.dr16,2.073824,22.53047
2532,spec-5980-56338-0808-dered.dr16,2.06956,27.81956
2533,spec-5985-56089-0742-dered.dr16,2.070784,12.90262
2534,spec-6425-56298-0427-dered.dr16,2.06609,10.57658
2535,spec-6474-56362-0216-dered.dr16,2.071,19.20275
2536,spec-6637-56370-0691-dered.dr16,2.07622,16.6568
2537,spec-6674-56416-0786-dered.dr16,2.07017,13.64157
2538,spec-9168-58067-0474-dered.dr16,2.0711,11.85054
2539,spec-9315-57713-0568-dered.dr16,2.0711,22.69218
2540,spec-7580-56955-0238-dered.dr16,2.07679,17.19424
2541,spec-7574-56945-0822-dered.dr16,2.0751,14.83406
2542,spec-11042-58462-0092-dered.dr16,2.0717,23.82808
2543,spec-4607-56248-0083-dered.dr16,2.07075,27.51599
2544,spec-5200-56091-0252-dered.dr16,2.07384,28.03889
2545,spec-5415-55982-0013-dered.dr16,2.07441,25.82628
2546,spec-5483-56017-0262-dered.dr16,2.07075,12.1263
2547,spec-6369-56217-0436-dered.dr16,2.07705,18.19586
2548,spec-6463-56340-0042-dered.dr16,2.07448,15.23101
2549,spec-6966-56748-0158-dered.dr16,2.07265,15.93474
2550,spec-7169-56628-0462-dered.dr16,2.062866,13.82884
2551,spec-8382-57513-0794-dered.dr16,2.07164,13.95549
2552,spec-9198-57713-0627-dered.dr16,2.072,36.1447
2553,spec-11125-58433-0476-dered.dr16,2.0723,10.93602
2554,spec-11633-58463-0688-dered.dr16,2.0723,18.85977
2555,spec-7744-58396-0206-dered.dr16,2.0724,17.62506
2556,spec-8504-57518-0956-dered.dr16,2.07065,11.18894
2557,spec-7704-57572-0717-dered.dr16,2.0725,28.94556
2558,spec-7819-57280-0432-dered.dr16,2.05906,18.91484
2559,spec-7318-56990-0138-dered.dr16,2.07917,13.39938
2560,spec-7656-57338-0150-dered.dr16,2.07271,12.71844
2561,spec-7715-57364-0659-dered.dr16,2.0829,13.75593
2562,spec-7830-57043-0860-dered.dr16,2.07207,16.25354
2563,spec-8822-58167-0641-dered.dr16,2.0728,10.61855
2564,spec-5333-56001-0798-dered.dr16,2.07285,21.46473
2565,spec-5428-56029-0198-dered.dr16,2.07048,15.84184
2566,spec-5473-56033-0170-dered.dr16,2.073593,12.89357
2567,spec-5475-56011-0447-dered.dr16,2.07882,16.27201
2568,spec-6014-56072-0730-dered.dr16,2.07409,15.22596
2569,spec-6429-56274-0146-dered.dr16,2.07023,12.88991
2570,spec-6639-56385-0090-dered.dr16,2.06304,11.77552
2571,spec-7088-56657-0850-dered.dr16,2.07334,12.49313
2572,spec-7090-56659-0776-dered.dr16,2.07378,14.75181
2573,spec-8752-58402-0065-dered.dr16,2.073,22.14843
2574,spec-11565-58507-0744-dered.dr16,2.0731,24.6064
2575,spec-7631-57279-0198-dered.dr16,2.08281,13.95281
2576,spec-7867-57003-0348-dered.dr16,2.09293,12.96799
2577,spec-8750-58401-0435-dered.dr16,2.0733,14.10467
2578,spec-7593-56958-0778-dered.dr16,2.07927,14.19816
2579,spec-7610-56980-0685-dered.dr16,2.07655,19.02255
2580,spec-7705-57332-0748-dered.dr16,2.073107,18.46477
2581,spec-9399-58125-0452-dered.dr16,2.0735,12.00698
2582,spec-10910-58254-0510-dered.dr16,2.0736,14.29316
2583,spec-7602-56954-0696-dered.dr16,2.07372,12.89432
2584,spec-7573-56946-0370-dered.dr16,2.07902,13.01608
2585,spec-11561-58485-0975-dered.dr16,2.0739,18.3621
2586,spec-5704-56187-0546-dered.dr16,2.06995,15.87343
2587,spec-5771-56011-0848-dered.dr16,2.072928,14.39257
2588,spec-5798-56326-0230-dered.dr16,2.074109,13.73179
2589,spec-5868-56045-0326-dered.dr16,2.073587,22.19535
2590,spec-6016-56073-0832-dered.dr16,2.08078,27.24405
2591,spec-6017-56075-0904-dered.dr16,2.077498,16.31808
2592,spec-6138-56598-0268-dered.dr16,2.074,17.12079
2593,spec-6320-56453-0820-dered.dr16,2.07739,18.99961
2594,spec-6429-56274-0906-dered.dr16,2.07213,11.46576
2595,spec-6449-56356-0138-dered.dr16,2.07453,17.61882
2596,spec-6496-56363-0790-dered.dr16,2.073836,17.65001
2597,spec-6589-56536-0236-dered.dr16,2.07256,15.55977
2598,spec-6840-56685-0414-dered.dr16,2.07663,30.09935
2599,spec-6968-56443-0198-dered.dr16,2.07583,14.95276
2600,spec-7300-56707-0212-dered.dr16,2.07329,15.86478
2601,spec-7751-58081-0175-dered.dr16,2.0743,17.24507
2602,spec-11086-58401-0391-dered.dr16,2.0744,16.8435
2603,spec-10657-58157-0566-dered.dr16,2.0745,17.70505
2604,spec-11126-58436-0304-dered.dr16,2.0745,13.63205
2605,spec-9157-57742-0694-dered.dr16,2.0745,23.97311
2606,spec-8868-57781-0527-dered.dr16,2.0746,11.0126
2607,spec-9400-58107-0842-dered.dr16,2.0746,27.92211
2608,spec-10270-58488-0702-dered.dr16,2.0747,13.90746
2609,spec-11349-58441-0692-dered.dr16,2.0747,16.89799
2610,spec-7845-56980-0570-dered.dr16,2.069505,18.57797
2611,spec-11059-58515-0888-dered.dr16,2.0748,20.09153
2612,spec-7281-57007-0170-dered.dr16,2.07041,11.85618
2613,spec-7631-57279-0878-dered.dr16,2.07963,15.95159
2614,spec-10748-58224-0072-dered.dr16,2.0749,11.23104
2615,spec-5151-56567-0724-dered.dr16,2.07915,15.00021
2616,spec-5414-56014-0336-dered.dr16,2.07743,17.79852
2617,spec-5781-56337-0093-dered.dr16,2.076416,20.08375
2618,spec-5858-56063-0254-dered.dr16,2.0795,15.84889
2619,spec-6032-56067-0842-dered.dr16,2.07733,15.03051
2620,spec-6172-56269-0060-dered.dr16,2.06349,12.24816
2621,spec-6459-56273-0094-dered.dr16,2.07791,26.97423
2622,spec-7284-56683-0476-dered.dr16,2.07673,15.27147
2623,spec-7590-56944-0230-dered.dr16,2.07956,14.45261
2624,spec-11074-58488-0734-dered.dr16,2.0753,17.00252
2625,spec-9205-57711-0486-dered.dr16,2.0753,16.22121
2626,spec-8845-58159-0152-dered.dr16,2.0758,12.39907
2627,spec-9362-57801-0262-dered.dr16,2.0758,12.71154
2628,spec-4872-55944-0760-dered.dr16,2.07675,17.42748
2629,spec-5296-55922-0264-dered.dr16,2.08208,11.37171
2630,spec-5472-55976-0644-dered.dr16,2.075444,18.7524
2631,spec-5859-56065-0326-dered.dr16,2.07745,11.83009
2632,spec-6026-56071-0372-dered.dr16,2.0752,16.36551
2633,spec-6647-56390-0840-dered.dr16,2.07319,10.37652
2634,spec-6816-56444-0134-dered.dr16,2.07267,15.89649
2635,spec-7716-58097-0262-dered.dr16,2.0762,20.06419
2636,spec-7706-57575-0301-dered.dr16,2.0764,14.27041
2637,spec-11102-58425-0594-dered.dr16,2.0765,13.71679
2638,spec-11308-58426-0893-dered.dr16,2.0766,13.08883
2639,spec-8209-57427-0956-dered.dr16,2.08617,11.02476
2640,spec-8229-57430-0631-dered.dr16,2.07259,17.32572
2641,spec-8753-57373-0114-dered.dr16,2.09958,12.98728
2642,spec-4976-56046-0270-dered.dr16,2.07522,23.96656
2643,spec-5882-56029-0232-dered.dr16,2.07768,12.98305
2644,spec-6623-56367-0048-dered.dr16,2.07315,11.57902
2645,spec-7446-56722-0523-dered.dr16,2.077919,37.76344
2646,spec-10732-58253-0120-dered.dr16,2.0771,13.89634
2647,spec-9355-57814-0562-dered.dr16,2.0772,11.14228
2648,spec-7760-58080-0901-dered.dr16,2.0773,15.4587
2649,spec-7844-56982-0856-dered.dr16,2.0775,22.76364
2650,spec-9170-58048-0835-dered.dr16,2.0776,14.49872
2651,spec-9173-58069-0570-dered.dr16,2.0776,39.46553
2652,spec-11636-58462-0115-dered.dr16,2.0779,21.55292
2653,spec-5311-55956-0104-dered.dr16,2.07941,23.77736
2654,spec-5867-56034-0908-dered.dr16,2.08074,20.53292
2655,spec-6477-56365-0730-dered.dr16,2.07659,15.8667
2656,spec-6485-56342-0706-dered.dr16,2.07651,10.61465
2657,spec-6807-56429-0120-dered.dr16,2.08233,12.74496
2658,spec-6839-56425-0124-dered.dr16,2.07582,13.96191
2659,spec-9420-57715-0580-dered.dr16,2.0781,15.36503
2660,spec-10261-58462-0616-dered.dr16,2.0782,13.53839
2661,spec-9310-57724-0300-dered.dr16,2.0787,16.65865
2662,spec-7708-57664-0646-dered.dr16,2.0788,11.19596
2663,spec-8501-57519-0934-dered.dr16,2.08962,13.25452
2664,spec-8190-57448-0708-dered.dr16,2.08717,19.44193
2665,spec-4973-56042-0150-dered.dr16,2.07049,11.86144
2666,spec-5391-56000-0254-dered.dr16,2.077214,34.18243
2667,spec-5715-56657-0623-dered.dr16,2.079,17.1947
2668,spec-6786-56448-1000-dered.dr16,2.08257,12.50743
2669,spec-7058-56593-0812-dered.dr16,2.07931,13.2417
2670,spec-7098-56661-0042-dered.dr16,2.0867,11.25767
2671,spec-7098-56661-0530-dered.dr16,2.076839,10.05799
2672,spec-7168-56625-0042-dered.dr16,2.07798,22.59552
2673,spec-7288-57039-0163-dered.dr16,2.06759,15.11689
2674,spec-8541-58257-0822-dered.dr16,2.079,18.73019
2675,spec-9355-57814-0758-dered.dr16,2.079,12.20201
2676,spec-7689-57743-0631-dered.dr16,2.0794,14.48805
2677,spec-7697-57574-0746-dered.dr16,2.0794,14.49214
2678,spec-8302-57389-0194-dered.dr16,2.08504,12.60032
2679,spec-9362-57801-0425-dered.dr16,2.0799,16.77624
2680,spec-4723-56033-0774-dered.dr16,2.08,15.46953
2681,spec-5146-55831-0434-dered.dr16,2.08108,18.89861
2682,spec-5201-55832-0226-dered.dr16,2.08309,13.99028
2683,spec-5384-55984-0256-dered.dr16,2.08266,14.69843
2684,spec-5469-56037-0314-dered.dr16,2.08236,18.96612
2685,spec-5777-56280-0274-dered.dr16,2.07148,11.51244
2686,spec-5792-56269-0168-dered.dr16,2.07935,21.57648
2687,spec-5976-56356-0674-dered.dr16,2.08075,14.8776
2688,spec-6035-56076-0550-dered.dr16,2.0778,15.90173
2689,spec-6051-56093-0308-dered.dr16,2.08206,13.70761
2690,spec-6622-56365-0714-dered.dr16,2.08014,14.18667
2691,spec-6809-56454-0339-dered.dr16,2.069963,25.42631
2692,spec-6816-56444-0794-dered.dr16,2.07574,10.14725
2693,spec-6975-56720-0044-dered.dr16,2.08306,13.91254
2694,spec-7118-56686-0262-dered.dr16,2.0766,13.7454
2695,spec-7317-56992-0876-dered.dr16,2.08,10.6122
2696,spec-7842-56899-0259-dered.dr16,2.08,18.55213
2697,spec-9622-58130-0594-dered.dr16,2.08,17.44126
2698,spec-11318-58419-0798-dered.dr16,2.0801,27.14898
2699,spec-7759-58401-0450-dered.dr16,2.0801,14.64855
2700,spec-11341-58428-0374-dered.dr16,2.0803,15.1522
2701,spec-7587-57297-0642-dered.dr16,2.08846,13.39678
2702,spec-7867-57003-0057-dered.dr16,2.08758,11.90818
2703,spec-9147-58038-0176-dered.dr16,2.0808,16.82125
2704,spec-11078-58437-0594-dered.dr16,2.0809,13.07203
2705,spec-7672-57339-0266-dered.dr16,2.08317,16.01582
2706,spec-4604-55983-0630-dered.dr16,2.08122,15.85633
2707,spec-5323-55957-0696-dered.dr16,2.07885,16.60457
2708,spec-5432-56008-0864-dered.dr16,2.07554,15.32015
2709,spec-6484-56358-0652-dered.dr16,2.08548,31.29171
2710,spec-6737-56365-0686-dered.dr16,2.086977,24.10516
2711,spec-6809-56454-0812-dered.dr16,2.08291,17.74967
2712,spec-7102-56666-0200-dered.dr16,2.08151,24.27872
2713,spec-9583-57809-0453-dered.dr16,2.081,16.16714
2714,spec-9625-57834-0784-dered.dr16,2.081,13.40088
2715,spec-7685-57062-0018-dered.dr16,2.0811,11.4767
2716,spec-5199-56067-0708-dered.dr16,2.08093,14.14649
2717,spec-5383-56013-0870-dered.dr16,2.0879,23.02767
2718,spec-5400-56308-0450-dered.dr16,2.07988,22.7548
2719,spec-5455-56009-0240-dered.dr16,2.08199,26.34335
2720,spec-5805-56336-0728-dered.dr16,2.08448,11.58444
2721,spec-5997-56309-0648-dered.dr16,2.08656,15.82469
2722,spec-6050-56089-0962-dered.dr16,2.082,18.94689
2723,spec-6138-56598-0728-dered.dr16,2.08363,27.69335
2724,spec-6191-56248-0488-dered.dr16,2.08183,10.67409
2725,spec-6404-56330-0261-dered.dr16,2.084138,11.60974
2726,spec-6485-56342-0546-dered.dr16,2.08065,10.79622
2727,spec-7088-56657-0933-dered.dr16,2.08709,11.08124
2728,spec-9170-58048-0754-dered.dr16,2.0822,19.34373
2729,spec-8851-57460-0301-dered.dr16,2.08952,19.69028
2730,spec-9234-58037-0747-dered.dr16,2.0825,26.04711
2731,spec-9408-58077-0519-dered.dr16,2.0825,12.11584
2732,spec-11634-58484-0106-dered.dr16,2.0826,19.82364
2733,spec-7596-56945-0076-dered.dr16,2.08292,13.1305
2734,spec-10474-58143-0874-dered.dr16,2.0829,15.07918
2735,spec-8740-57367-0518-dered.dr16,2.0877,14.53744
2736,spec-5207-56018-0308-dered.dr16,2.075598,17.2431
2737,spec-5422-55986-0293-dered.dr16,2.07823,20.16259
2738,spec-5449-56030-0706-dered.dr16,2.08149,18.58434
2739,spec-5867-56034-0188-dered.dr16,2.08384,10.99782
2740,spec-5882-56029-0974-dered.dr16,2.08,18.40056
2741,spec-5983-56310-0636-dered.dr16,2.08456,26.73403
2742,spec-6829-56453-0734-dered.dr16,2.07971,35.93986
2743,spec-8279-57063-0827-dered.dr16,2.083,35.44614
2744,spec-7756-58392-0409-dered.dr16,2.0831,26.48418
2745,spec-8743-57663-0036-dered.dr16,2.0831,11.5901
2746,spec-9613-57865-0412-dered.dr16,2.0831,15.49883
2747,spec-10285-58083-0415-dered.dr16,2.0832,16.09535
2748,spec-11284-58420-0386-dered.dr16,2.0833,11.51828
2749,spec-7826-56931-0798-dered.dr16,2.08435,17.69602
2750,spec-7858-57281-0414-dered.dr16,2.08333,12.63725
2751,spec-9350-58081-0906-dered.dr16,2.0833,21.31614
2752,spec-7748-58396-0807-dered.dr16,2.0836,23.22338
2753,spec-10921-58251-0736-dered.dr16,2.0837,12.3351
2754,spec-9242-58022-0613-dered.dr16,2.0837,16.67011
2755,spec-7861-57281-0472-dered.dr16,2.09567,13.40981
2756,spec-5193-56066-0245-dered.dr16,2.081633,17.65336
2757,spec-5207-56018-0282-dered.dr16,2.07997,16.31683
2758,spec-5296-55922-0520-dered.dr16,2.09345,20.6917
2759,spec-5309-55929-0376-dered.dr16,2.08077,23.46552
2760,spec-5408-56038-0230-dered.dr16,2.08259,18.89399
2761,spec-5454-56015-0532-dered.dr16,2.07855,12.93242
2762,spec-5720-56602-0696-dered.dr16,2.08683,11.78937
2763,spec-5813-56363-0514-dered.dr16,2.084,12.10582
2764,spec-5880-56042-0708-dered.dr16,2.086156,14.54377
2765,spec-5975-56334-0136-dered.dr16,2.08207,18.15718
2766,spec-6791-56429-0078-dered.dr16,2.08587,12.22089
2767,spec-6840-56685-0218-dered.dr16,2.08816,14.0925
2768,spec-7088-56657-0211-dered.dr16,2.0881,14.25744
2769,spec-8182-56993-0208-dered.dr16,2.084,17.22376
2770,spec-9209-57686-0528-dered.dr16,2.084,48.7457
2771,spec-11122-58437-0694-dered.dr16,2.0841,11.90497
2772,spec-11307-58430-0710-dered.dr16,2.0842,19.78103
2773,spec-7600-56984-0380-dered.dr16,2.09414,14.04158
2774,spec-7721-57360-0422-dered.dr16,2.09541,14.58762
2775,spec-11044-58508-0116-dered.dr16,2.0847,26.96327
2776,spec-8387-57483-0266-dered.dr16,2.09262,11.55627
2777,spec-7594-56947-0498-dered.dr16,2.0827,12.38976
2778,spec-8200-58174-0064-dered.dr16,2.0849,11.55908
2779,spec-8864-57428-0548-dered.dr16,2.08428,11.17133
2780,spec-5162-55893-0802-dered.dr16,2.08533,12.46769
2781,spec-5202-55824-0940-dered.dr16,2.08362,19.04236
2782,spec-5391-56000-0211-dered.dr16,2.08778,22.46586
2783,spec-5486-56030-0730-dered.dr16,2.08532,24.57162
2784,spec-5801-56328-0202-dered.dr16,2.08413,24.0583
2785,spec-5859-56065-0302-dered.dr16,2.08206,16.97908
2786,spec-5905-56065-0722-dered.dr16,2.087894,13.63603
2787,spec-5996-56096-0394-dered.dr16,2.08694,13.35458
2788,spec-6029-56099-0850-dered.dr16,2.08674,11.35472
2789,spec-6204-56220-0325-dered.dr16,2.08775,11.08681
2790,spec-6388-56309-0918-dered.dr16,2.08399,11.06555
2791,spec-6783-56284-0125-dered.dr16,2.085,20.32182
2792,spec-6810-56447-0302-dered.dr16,2.08578,16.7567
2793,spec-7167-56604-0210-dered.dr16,2.0753,23.02936
2794,spec-8159-57064-0332-dered.dr16,2.089003,18.272
2795,spec-9198-57713-0412-dered.dr16,2.0851,12.99275
2796,spec-7694-57359-0201-dered.dr16,2.0924,18.38735
2797,spec-11388-58487-0132-dered.dr16,2.0853,10.03614
2798,spec-11071-58429-0445-dered.dr16,2.0855,14.07832
2799,spec-11079-58485-0159-dered.dr16,2.0856,17.74037
2800,spec-7640-57311-0462-dered.dr16,2.08975,13.9495
2801,spec-7745-58077-0568-dered.dr16,2.0859,20.12132
2802,spec-5172-56071-0922-dered.dr16,2.08697,11.2253
2803,spec-5212-56016-0148-dered.dr16,2.08549,20.55062
2804,spec-5364-56000-0938-dered.dr16,2.08268,16.2154
2805,spec-5390-56002-0532-dered.dr16,2.08281,15.76862
2806,spec-5476-55986-0756-dered.dr16,2.085,12.81701
2807,spec-5994-56101-0248-dered.dr16,2.08903,32.42524
2808,spec-6034-56103-0598-dered.dr16,2.08659,15.78732
2809,spec-6184-56267-0794-dered.dr16,2.086,15.04866
2810,spec-6437-56340-0774-dered.dr16,2.0864,11.77926
2811,spec-6686-56389-0378-dered.dr16,2.08039,12.59004
2812,spec-8414-57846-0420-dered.dr16,2.086,15.55239
2813,spec-9322-57742-0582-dered.dr16,2.086,15.08561
2814,spec-11075-58451-0490-dered.dr16,2.0861,21.94433
2815,spec-7591-56954-0796-dered.dr16,2.10199,14.20046
2816,spec-9567-58056-0412-dered.dr16,2.0861,17.92099
2817,spec-7400-57134-0979-dered.dr16,2.09406,10.37262
2818,spec-7650-57575-0472-dered.dr16,2.0864,20.14783
2819,spec-8755-58138-0175-dered.dr16,2.0865,13.19828
2820,spec-10925-58271-0186-dered.dr16,2.0867,13.28123
2821,spec-10920-58252-0926-dered.dr16,2.0868,10.90776
2822,spec-10913-58256-0182-dered.dr16,2.0869,14.32143
2823,spec-4381-55824-0682-dered.dr16,2.095543,11.78903
2824,spec-5173-56046-0937-dered.dr16,2.09181,19.36095
2825,spec-5210-56003-0569-dered.dr16,2.08956,13.70984
2826,spec-5291-55947-0096-dered.dr16,2.08596,16.25729
2827,spec-5334-55928-0998-dered.dr16,2.09103,16.0532
2828,spec-5369-56272-0018-dered.dr16,2.085531,19.03098
2829,spec-5846-56017-0862-dered.dr16,2.08942,21.49534
2830,spec-5853-56045-0934-dered.dr16,2.08732,17.51708
2831,spec-5994-56101-0282-dered.dr16,2.09015,20.89971
2832,spec-6037-56074-0354-dered.dr16,2.087,20.33331
2833,spec-6044-56090-0666-dered.dr16,2.09052,13.32219
2834,spec-6192-56269-0090-dered.dr16,2.08589,19.3457
2835,spec-6749-56370-0824-dered.dr16,2.08851,12.14123
2836,spec-7096-56683-0945-dered.dr16,2.08819,15.48289
2837,spec-7183-56658-0596-dered.dr16,2.09169,18.34282
2838,spec-8381-57512-0108-dered.dr16,2.09604,11.73403
2839,spec-8875-57779-0876-dered.dr16,2.0871,12.59186
2840,spec-8748-58396-0014-dered.dr16,2.0872,14.85676
2841,spec-7865-56955-0206-dered.dr16,2.07408,11.53105
2842,spec-9355-57814-0850-dered.dr16,2.0876,17.83333
2843,spec-7700-58016-0787-dered.dr16,2.0878,21.53942
2844,spec-7838-56958-0460-dered.dr16,2.08705,16.5436
2845,spec-9410-58069-0748-dered.dr16,2.0879,14.83239
2846,spec-10753-58242-0623-dered.dr16,2.088,13.56957
2847,spec-5287-55952-0666-dered.dr16,2.08693,11.48415
2848,spec-5377-55957-0874-dered.dr16,2.08712,14.81448
2849,spec-6782-56572-0262-dered.dr16,2.08463,15.47632
2850,spec-7664-57367-0466-dered.dr16,2.10977,14.13942
2851,spec-8286-57062-0894-dered.dr16,2.1022,12.7268
2852,spec-8399-57843-0404-dered.dr16,2.088,22.66436
2853,spec-7702-58017-0030-dered.dr16,2.0881,13.24667
2854,spec-8496-58159-0140-dered.dr16,2.0882,14.33209
2855,spec-10748-58224-0362-dered.dr16,2.0884,11.96425
2856,spec-11317-58398-0696-dered.dr16,2.0884,15.07303
2857,spec-7743-58107-0116-dered.dr16,2.0884,15.06727
2858,spec-9212-57715-0660-dered.dr16,2.0886,15.88632
2859,spec-11095-58439-0334-dered.dr16,2.0888,12.37633
2860,spec-4969-56041-0758-dered.dr16,2.085648,23.94447
2861,spec-5309-55929-0842-dered.dr16,2.0921,29.33542
