SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
609,spec-7671-57360-0360-dered.dr16,spec-7671-57360-0360norm.dr16,1.9196,10.98599,17.34315,809414.31979108,-1.3024445619431402
615,spec-5175-55955-0532-dered.dr16,spec-5175-55955-0532norm.dr16,1.92,10.71983,19.65754,105291.3044217674,-1.0653801214834109
616,spec-5284-55866-0892-dered.dr16,spec-5284-55866-0892norm.dr16,1.92,17.56106,31.15269,1581458.3127015121,-1.3068912112582183
622,spec-5855-56088-0564-dered.dr16,spec-5855-56088-0564norm.dr16,1.92,10.25078,17.36266,417.8562477463322,-0.39304998796464247
622,spec-5855-56088-0564-dered.dr16,spec-5855-56088-0564norm.dr16,1.92,10.25078,17.36266,417.8562477463322,-0.39304998796464247
627,spec-6693-56384-0730-dered.dr16,spec-6693-56384-0730norm.dr16,1.92,13.02484,16.69576,21322536.969426952,-1.7063919351603263
632,spec-7445-56720-0783-dered.dr16,spec-7445-56720-0783norm.dr16,1.92,11.31855,21.89657,1611868.3541493136,-1.3313180072354434
635,spec-8160-57071-0930-dered.dr16,spec-8160-57071-0930norm.dr16,1.92,14.6536,23.29908,9775565.83360786,-1.5450246880946357
637,spec-7728-58138-0111-dered.dr16,spec-7728-58138-0111norm.dr16,1.9203,12.47604,17.71181,464355772.2908603,-2.0452168664226344
643,spec-7642-57651-0556-dered.dr16,spec-7642-57651-0556norm.dr16,1.9206,13.50255,21.90914,1492419995.3672493,-2.1612828915500475
646,spec-11079-58485-0512-dered.dr16,spec-11079-58485-051norm.dr16,1.9209,15.86928,26.19163,17552988.85900595,-1.6232463812070705
648,spec-5155-55946-0173-dered.dr16,spec-5155-55946-0173norm.dr16,1.921,12.03279,22.21829,13419446.6876846,-1.5734946043081222
653,spec-5485-56063-0068-dered.dr16,spec-5485-56063-0068norm.dr16,1.921,25.97618,37.20966,13066992566.403263,-2.29266748887998
654,spec-5767-56245-0817-dered.dr16,spec-5767-56245-0817norm.dr16,1.921,13.17107,25.93992,339.8189450508763,-0.39091054471914993
657,spec-6036-56093-0698-dered.dr16,spec-6036-56093-0698norm.dr16,1.921,12.05639,18.60996,55883529.48223596,-1.7965972341141678
660,spec-6670-56389-0286-dered.dr16,spec-6670-56389-0286norm.dr16,1.921,12.28423,17.37169,180115381.69044584,-1.9250504667501045
661,spec-6686-56389-0210-dered.dr16,spec-6686-56389-0210norm.dr16,1.921,12.01905,17.47408,57280.92014208084,-0.9906592877985962
664,spec-8303-57805-0398-dered.dr16,spec-8303-57805-0398norm.dr16,1.921,16.15146,31.0041,3054589.7681442364,-1.3958151025982304
664,spec-8303-57805-0398-dered.dr16,spec-8303-57805-0398norm.dr16,1.921,16.15146,31.0041,3054589.7681442364,-1.3958151025982304
682,spec-7748-58396-0522-dered.dr16,spec-7748-58396-0522norm.dr16,1.9216,23.94349,34.69908,846761542.9328302,-1.9783524699442834
701,spec-6486-56328-0706-dered.dr16,spec-6486-56328-0706norm.dr16,1.922,24.83068,42.49648,1031.8506332690242,-0.46836061997907624
702,spec-7096-56683-0980-dered.dr16,spec-7096-56683-0980norm.dr16,1.922,12.52626,15.0165,87692692.7897624,-1.8874986873756971
704,spec-7586-57186-0306-dered.dr16,spec-7586-57186-0306norm.dr16,1.922,13.78612,20.20846,0.007081699042607708,0.871977858398428
